0.3 0
0.6 1
0.9 1
1.2 2
1.5 2
1.8 3
2.1 3
2.4 4
2.7 4
3 5
3.3 5
3.6 5
3.9 5
4.2 6
4.5 6
4.8 6
5.1 6
5.4 6
5.7 6
6 6
6.3 6
6.6 6
6.9 6
7.2 6
7.5 6
7.8 6
8.1 6
8.4 6
8.7 6
9 6
9.3 6
9.6 6
9.9 6
10.2 6
10.5 6
10.8 6
11.1 5
11.4 5
11.7 5
12 5
12.3 5
12.6 5
12.9 4
13.2 4
13.5 4
13.8 4
14.1 4
14.4 3
14.7 3
15 3
15.3 3
15.6 3
15.9 2
16.2 2
16.5 2
16.8 2
17.1 2
17.4 1
17.7 1
18 1
18.3 1
18.6 0
18.9 0
19.2 0
19.5 0
19.8 0
20.1 0
20.4 0
20.7 0
21 0
21.3 1
21.6 1
21.9 1
22.2 1
22.5 2
22.8 2
23.1 2
23.4 2
23.7 3
24 3
24.3 3
24.6 3
24.9 4
25.2 4
297.9 0
298.2 0
298.5 0
298.8 0
299.1 0
299.4 0
